カテゴリ,施設名,住所,緯度,経度,リンク
"こども園","新和ここの実こども園","
〒950-0972 新潟県新潟市中央区新和２丁目３−１","37.9016293","139.0428084","https://www.google.com/maps/place/%E6%96%B0%E5%92%8C%E3%81%93%E3%81%93%E3%81%AE%E5%AE%9F%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4c9a851d40b63:0x141d19fd81e024df!8m2!3d37.9016293!4d139.0428084!16s%2Fg%2F11rkhtl20j!19sChIJYwvUUajJ9F8R3yTggf0ZHRQ?authuser=0&hl=ja&rclk=1"
"こども園","愛慈こども園","
〒950-2076 新潟県新潟市西区上新栄町１丁目３−３","37.8874121","138.9720639","https://www.google.com/maps/place/%E6%84%9B%E6%85%88%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4c7e72460b7dd:0xd643ac9a9262c8ed!8m2!3d37.8874121!4d138.9720639!16s%2Fg%2F1tvgv547!19sChIJ3bdgJOfH9F8R7chikpqsQ9Y?authuser=0&hl=ja&rclk=1"
"こども園","(福)松樹会 松浜こども園","
〒950-3125 新潟県新潟市北区松浜本町４丁目２−番３８号","37.9516954","139.1391112","https://www.google.com/maps/place/%28%E7%A6%8F%29%E6%9D%BE%E6%A8%B9%E4%BC%9A+%E6%9D%BE%E6%B5%9C%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4cac5f3c11f17:0xcfced6fa43cd2194!8m2!3d37.9516954!4d139.1391112!16s%2Fg%2F1tdr80fp!19sChIJFx_B88XK9F8RlCHNQ_rWzs8?authuser=0&hl=ja&rclk=1"
"こども園","あいりすヒルズこども園","
〒950-2002 新潟県新潟市西区青山４丁目１−番8号10","37.8985799","138.9999369","https://www.google.com/maps/place/%E3%81%82%E3%81%84%E3%82%8A%E3%81%99%E3%83%92%E3%83%AB%E3%82%BA%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4c9172827b0a1:0xbd1d6436405c0de1!8m2!3d37.8985799!4d138.9999369!16s%2Fg%2F11fs1625vf!19sChIJobAnKBfJ9F8R4Q1cQDZkHb0?authuser=0&hl=ja&rclk=1"
"こども園","敬愛こども園","
〒956-0804 新潟県新潟市秋葉区荻島３丁目１−２０","37.8327149","139.1183821","https://www.google.com/maps/place/%E6%95%AC%E6%84%9B%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4cfc1c7c06aff:0xcb721444e321d383!8m2!3d37.8327149!4d139.1183821!16s%2Fg%2F113gsm7nx!19sChIJ_2rAx8HP9F8Rg9Mh40QUcss?authuser=0&hl=ja&rclk=1"
"こども園","寄居こども園","
〒951-8113 新潟県新潟市中央区寄居町７０２ 伊勢由さいとう","37.9228427","139.0395203","https://www.google.com/maps/place/%E5%AF%84%E5%B1%85%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4c9ef7d52e9e5:0x63b0e821799de9d6!8m2!3d37.9228427!4d139.0395203!16s%2Fg%2F1tdcrcjw!19sChIJ5elSfe_J9F8R1umdeSHosGM?authuser=0&hl=ja&rclk=1"
"こども園","エンジェルこども園","
〒950-0982 新潟県新潟市中央区堀之内南１丁目１８−２０","37.903833","139.0516456","https://www.google.com/maps/place/%E3%82%A8%E3%83%B3%E3%82%B8%E3%82%A7%E3%83%AB%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4c9a6b49c5cc1:0x72b253e84b5989fa!8m2!3d37.903833!4d139.0516456!16s%2Fg%2F1tw_n26g!19sChIJwVyctKbJ9F8R-olZS-hTsnI?authuser=0&hl=ja&rclk=1"
"こども園","白根カトリックこども園","
〒950-1213 新潟県新潟市南区能登２丁目７−３０ 聖母学園白根カトリック幼稚園 学）聖母学園 白根カトリックこども園","37.7692569","139.0155034","https://www.google.com/maps/place/%E7%99%BD%E6%A0%B9%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4dcb6113e90cb:0x5de0812a0d64f4!8m2!3d37.7692569!4d139.0155034!16s%2Fg%2F1v8k_fyz!19sChIJy5A-Ebbc9F8R9GQNKoHgXQA?authuser=0&hl=ja&rclk=1"
"こども園","分田こども園","
〒959-2081 新潟県阿賀野市上江端３７５１","37.79205","139.201384","https://www.google.com/maps/place/%E5%88%86%E7%94%B0%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4d0c466803961:0x244673286c40c660!8m2!3d37.79205!4d139.201384!16s%2Fg%2F1tgpy0pz!19sChIJYTmAZsTQ9F8RYMZAbChzRiQ?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園Ａｋｉｈａ森のようちえん","
〒956-0836 新潟県新潟市秋葉区田家３丁目１７−８０−２５","37.7831289","139.1353475","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%EF%BC%A1%EF%BD%8B%EF%BD%89%EF%BD%88%EF%BD%81%E6%A3%AE%E3%81%AE%E3%82%88%E3%81%86%E3%81%A1%E3%81%88%E3%82%93/data=!4m7!3m6!1s0x5ff4da606976adc1:0xaa2a17445c3758e2!8m2!3d37.7831289!4d139.1353475!16s%2Fg%2F11jmc2zsl8!19sChIJwa12aWDa9F8R4lg3XEQXKqo?authuser=0&hl=ja&rclk=1"
"こども園","聖籠はじめこども園","
〒957-0124 新潟県北蒲原郡聖籠町蓮野１９３０−１","37.9640933","139.2649284","https://www.google.com/maps/place/%E8%81%96%E7%B1%A0%E3%81%AF%E3%81%98%E3%82%81%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5f8b341b022ffc71:0xdd996e93dea4c1f!8m2!3d37.9640933!4d139.2649284!16s%2Fg%2F11t1ksp8dy!19sChIJcfwvAhs0i18RH0zqPemW2Q0?authuser=0&hl=ja&rclk=1"
"こども園","つくしこども園","
〒950-3323 新潟県新潟市北区東栄町１丁目１−６６","37.913957","139.222863","https://www.google.com/maps/place/%E3%81%A4%E3%81%8F%E3%81%97%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4cccb2d05e71d:0x5420df7c45d3557!8m2!3d37.913957!4d139.222863!16s%2Fg%2F1ts_6ft6!19sChIJHecFLcvM9F8RVzVdxPcNQgU?authuser=0&hl=ja&rclk=1"
"こども園","赤塚こども園","
〒950-2261 新潟県新潟市西区赤塚２７８３−２","37.8147084","138.8868804","https://www.google.com/maps/place/%E8%B5%A4%E5%A1%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4c1a3d52d29bd:0xf7df92c8f0facfb5!8m2!3d37.8147084!4d138.8868804!16s%2Fg%2F1tdvzqvw!19sChIJvSkt1aPB9F8Rtc_68MiS3_c?authuser=0&hl=ja&rclk=1"
"こども園","こども園おひさま","
〒956-0825 新潟県新潟市秋葉区下新３６１−１","37.779356","139.172021","https://www.google.com/maps/place/%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%8A%E3%81%B2%E3%81%95%E3%81%BE/data=!4m7!3m6!1s0x5ff4da09a2d172b7:0xc268b0d246d555ce!8m2!3d37.779356!4d139.172021!16s%2Fg%2F1t_kgc5b!19sChIJt3LRogna9F8RzlXVRtKwaMI?authuser=0&hl=ja&rclk=1"
"こども園","吉田こども園","
〒950-2015 新潟県新潟市西区西小針台２丁目９−２７ ゆずり葉会吉田保育園","37.885975","138.9790358","https://www.google.com/maps/place/%E5%90%89%E7%94%B0%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4c7de59fadb6b:0xfc8ad173ee31b134!8m2!3d37.885975!4d138.9790358!16s%2Fg%2F1trsxvbt!19sChIJa9v6Wd7H9F8RNLEx7nPRivw?authuser=0&hl=ja&rclk=1"
"こども園","あたごとまとこども園（愛宕福祉会）","
〒950-3321 新潟県新潟市北区葛塚４８５８","37.9255036","139.2156381","https://www.google.com/maps/place/%E3%81%82%E3%81%9F%E3%81%94%E3%81%A8%E3%81%BE%E3%81%A8%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%EF%BC%88%E6%84%9B%E5%AE%95%E7%A6%8F%E7%A5%89%E4%BC%9A%EF%BC%89/data=!4m7!3m6!1s0x5f8b335101549b6f:0x99efca1e42d71478!8m2!3d37.9255036!4d139.2156381!16s%2Fg%2F11btwvd426!19sChIJb5tUAVEzi18ReBTXQh7K75k?authuser=0&hl=ja&rclk=1"
"こども園","きになるこども園 岡山幼保連携型認定こども園","
〒950-0804 新潟県東区本所254番地4","37.9109454","139.1255351","https://www.google.com/maps/place/%E3%81%8D%E3%81%AB%E3%81%AA%E3%82%8B%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E5%B2%A1%E5%B1%B1%E5%B9%BC%E4%BF%9D%E9%80%A3%E6%90%BA%E5%9E%8B%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4cba1bbbc1dcb:0x291fe44a0bf54533!8m2!3d37.9109454!4d139.1255351!16s%2Fg%2F11qndl6q3q!19sChIJyx28u6HL9F8RM0X1C0rkHyk?authuser=0&hl=ja&rclk=1"
"こども園","はるまち西こども園","
〒950-1103 新潟県新潟市西区立仏358番地","37.8652415","139.0092071","https://www.google.com/maps/place/%E3%81%AF%E3%82%8B%E3%81%BE%E3%81%A1%E8%A5%BF%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4c723dd153619:0x6602d90b7e76d351!8m2!3d37.8652415!4d139.0092071!16s%2Fg%2F11wvk7mnpl!19sChIJGTYV3SPH9F8RUdN2fgvZAmY?authuser=0&hl=ja&rclk=1"
"こども園","守門子ども園","
〒946-0216 新潟県魚沼市須原４５４６−１","37.3261819","139.0241334","https://www.google.com/maps/place/%E5%AE%88%E9%96%80%E5%AD%90%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff59f1219ae6d79:0xb625a971ca2398ba!8m2!3d37.3261819!4d139.0241334!16s%2Fg%2F11s9cp8wzz!19sChIJeW2uGRKf9V8RupgjynGpJbY?authuser=0&hl=ja&rclk=1"
"こども園","めぐみこども園","
〒953-0044 新潟県新潟市西蒲区巻乙９ 慈恵会めぐみ保育園","37.760594","138.881826","https://www.google.com/maps/place/%E3%82%81%E3%81%90%E3%81%BF%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4e9b6685eeb71:0x898257dfb060ddb9!8m2!3d37.760594!4d138.881826!16s%2Fg%2F1tm12fqw!19sChIJceteaLbp9F8Rud1gsN9Xgok?authuser=0&hl=ja&rclk=1"
"こども園","小阿賀ほのぼのこども園","
〒956-0011 新潟県新潟市秋葉区車場１丁目３８９−１","37.8345258","139.0931655","https://www.google.com/maps/place/%E5%B0%8F%E9%98%BF%E8%B3%80%E3%81%BB%E3%81%AE%E3%81%BC%E3%81%AE%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4cf16cd8a2199:0x42e1242b77e6cdc5!8m2!3d37.8345258!4d139.0931655!16s%2Fg%2F11j9724n08!19sChIJmSGKzRbP9F8Rxc3mdysk4UI?authuser=0&hl=ja&rclk=1"
"こども園","みつばちこども園","
〒950-0843 新潟県新潟市東区粟山３丁目３−８","37.8976412","139.1012379","https://www.google.com/maps/place/%E3%81%BF%E3%81%A4%E3%81%B0%E3%81%A1%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4c9594948ea71:0x266f7bcb0a06adec!8m2!3d37.8976412!4d139.1012379!16s%2Fg%2F1tpc7tfs!19sChIJcepISVnJ9F8R7K0GCst7byY?authuser=0&hl=ja&rclk=1"
"こども園","くろじょうこども園","
〒940-0007 新潟県長岡市黒津町３７７","37.4985062","138.8588513","https://www.google.com/maps/place/%E3%81%8F%E3%82%8D%E3%81%98%E3%82%87%E3%81%86%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff500c63196492f:0x5d1706680034c16a!8m2!3d37.4985062!4d138.8588513!16s%2Fg%2F1tj1mc1t!19sChIJL0mWMcYA9V8RasE0AGgGF10?authuser=0&hl=ja&rclk=1"
"こども園","中新田こども園","
〒956-0812 新潟県新潟市秋葉区中新田５１２番地１ 中新田保育園","37.8066272","139.1504224","https://www.google.com/maps/place/%E4%B8%AD%E6%96%B0%E7%94%B0%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4d06ec2e894ff:0x2f656ac4a6ad0fd6!8m2!3d37.8066272!4d139.1504224!16s%2Fg%2F1v3_2j9r!19sChIJ_5Towm7Q9F8R1g-tpsRqZS8?authuser=0&hl=ja&rclk=1"
"こども園","こども園あおぞら","
〒956-0831 新潟県新潟市秋葉区中沢町１４−１８","37.7909034","139.1280894","https://www.google.com/maps/place/%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%82%E3%81%8A%E3%81%9E%E3%82%89/data=!4m7!3m6!1s0x5ff4da8ea05a587d:0x4f3ea66ef213872e!8m2!3d37.7909034!4d139.1280894!16s%2Fg%2F1ts2_369!19sChIJfVhaoI7a9F8RLocT8m6mPk8?authuser=0&hl=ja&rclk=1"
"こども園","すみれこども園","
〒959-1823 新潟県五泉市駅前２丁目６−１９","37.734804","139.182071","https://www.google.com/maps/place/%E3%81%99%E3%81%BF%E3%82%8C%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4d90004b386af:0xdbc3cdacd3e3c33a!8m2!3d37.734804!4d139.182071!16s%2Fg%2F1wf38g0x!19sChIJr4azBADZ9F8ROsPj06zNw9s?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 Sanjo森のようちえん","
〒955-0025 新潟県三条市上野原５２９−１","37.6211387","139.001174","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+Sanjo%E6%A3%AE%E3%81%AE%E3%82%88%E3%81%86%E3%81%A1%E3%81%88%E3%82%93/data=!4m7!3m6!1s0x5ff51d002f5fab0d:0x8c15c2c521b124d3!8m2!3d37.6211387!4d139.001174!16s%2Fg%2F11v5w0md_7!19sChIJDatfLwAd9V8R0ySxIcXCFYw?authuser=0&hl=ja&rclk=1"
"こども園","東光こども園","
〒940-0831 新潟県長岡市上条町２２３−１","37.4303284","138.8531436","https://www.google.com/maps/place/%E6%9D%B1%E5%85%89%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x15320f80d6c4a323:0xb4c27b46f6b32854!8m2!3d37.4303284!4d138.8531436!16s%2Fg%2F1tv23_bv!19sChIJI6PE1oAPMhURVCiz9kZ7wrQ?authuser=0&hl=ja&rclk=1"
"こども園","さつき野こども園","
〒956-0015 新潟県新潟市秋葉区川口２１８１","37.817895","139.1145439","https://www.google.com/maps/place/%E3%81%95%E3%81%A4%E3%81%8D%E9%87%8E%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4cffe701f8b41:0xee373bdb095bedc4!8m2!3d37.817895!4d139.1145439!16s%2Fg%2F1vc6d7dl!19sChIJQYsfcP7P9F8RxO1bCds7N-4?authuser=0&hl=ja&rclk=1"
"こども園","ときめきパステルこども園","
〒950-1106 新潟県新潟市西区西区ときめき西３丁目４−４−１２","37.878704","139.0099025","https://www.google.com/maps/place/%E3%81%A8%E3%81%8D%E3%82%81%E3%81%8D%E3%83%91%E3%82%B9%E3%83%86%E3%83%AB%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4c88690405ed9:0x7bba10ea712a290d!8m2!3d37.878704!4d139.0099025!16s%2Fg%2F11c71pl96_!19sChIJ2V5AkIbI9F8RDSkqceoQuns?authuser=0&hl=ja&rclk=1"
"こども園","長岡市立 和島こども園","
〒949-4511 新潟県長岡市小島谷２８４６","37.571655","138.765631","https://www.google.com/maps/place/%E9%95%B7%E5%B2%A1%E5%B8%82%E7%AB%8B+%E5%92%8C%E5%B3%B6%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4fee38d7824f3:0xc0f0d0b7c8c7c890!8m2!3d37.571655!4d138.765631!16s%2Fg%2F1thnnmf3!19sChIJ8yR4jeP-9F8RkMjHyLfQ8MA?authuser=0&hl=ja&rclk=1"
"こども園","ひごし中央こども園","
〒940-2025 新潟県長岡市高瀬町１１０ 市立日越保育園","37.4565507","138.7993367","https://www.google.com/maps/place/%E3%81%B2%E3%81%94%E3%81%97%E4%B8%AD%E5%A4%AE%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff5a965af58c889:0x92d2cddc0e652670!8m2!3d37.4565507!4d138.7993367!16s%2Fg%2F1tfkql_f!19sChIJichYr2Wp9V8RcCZlDtzN0pI?authuser=0&hl=ja&rclk=1"
"こども園","五泉市立 村松こども園","
〒959-1705 新潟県五泉市村松乙１１８−３","37.6923862","139.1741053","https://www.google.com/maps/place/%E4%BA%94%E6%B3%89%E5%B8%82%E7%AB%8B+%E6%9D%91%E6%9D%BE%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff520a9aa9b58e1:0x4bab4e2ae5d5e86f!8m2!3d37.6923862!4d139.1741053!16s%2Fg%2F1v4k6c3n!19sChIJ4Vibqqkg9V8Rb-jV5SpOq0s?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 太陽幼稚園・おひさま保育園","
〒940-2122 新潟県長岡市福山町４４７−２","37.4449761","138.8095413","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E5%A4%AA%E9%99%BD%E5%B9%BC%E7%A8%9A%E5%9C%92%E3%83%BB%E3%81%8A%E3%81%B2%E3%81%95%E3%81%BE%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x5ff5a9183d92e73d:0xbf0497b5cb5dee7f!8m2!3d37.4449761!4d138.8095413!16s%2Fg%2F1x6q1lz4!19sChIJPeeSPRip9V8Rf-5dy7WXBL8?authuser=0&hl=ja&rclk=1"
"こども園","さくらこども園","
〒956-0032 新潟県新潟市秋葉区南町１０−３","37.7933609","139.1170085","https://www.google.com/maps/place/%E3%81%95%E3%81%8F%E3%82%89%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4da936bff322d:0xd186a2cde1fd4b6c!8m2!3d37.7933609!4d139.1170085!16s%2Fg%2F1th1ckns!19sChIJLTL_a5Pa9F8RbEv94c2ihtE?authuser=0&hl=ja&rclk=1"
"こども園","めばえこども園","
〒957-0016 新潟県新発田市豊町４丁目８−４","37.943312","139.340703","https://www.google.com/maps/place/%E3%82%81%E3%81%B0%E3%81%88%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5f8b319c059f2a43:0xd4aa20b9048247dd!8m2!3d37.943312!4d139.340703!16s%2Fg%2F11bx1s12m8!19sChIJQyqfBZwxi18R3UeCBLkgqtQ?authuser=0&hl=ja&rclk=1"
"こども園","社会福祉法人 心耕会 前川こども園","
〒940-1147 新潟県長岡市前島町２１１","37.4047931","138.8213823","https://www.google.com/maps/place/%E7%A4%BE%E4%BC%9A%E7%A6%8F%E7%A5%89%E6%B3%95%E4%BA%BA+%E5%BF%83%E8%80%95%E4%BC%9A+%E5%89%8D%E5%B7%9D%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff5af5964c8becd:0x748b70d74aa46c03!8m2!3d37.4047931!4d138.8213823!16s%2Fg%2F1tm0bndx!19sChIJzb7IZFmv9V8RA2ykStdwi3Q?authuser=0&hl=ja&rclk=1"
"こども園","恵和こども園","
〒940-0000 新潟県長岡市蓮潟町３１２","37.470361","138.823801","https://www.google.com/maps/place/%E6%81%B5%E5%92%8C%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff5a9895a164d55:0xa3958972fc0c7833!8m2!3d37.470361!4d138.823801!16s%2Fg%2F1vfn6hlh!19sChIJVU0WWomp9V8RM3gM_HKJlaM?authuser=0&hl=ja&rclk=1"
"こども園","ゆたかこども園","
〒950-0836 新潟県新潟市東区東中野山４丁目１２−９","37.9030758","139.1140161","https://www.google.com/maps/place/%E3%82%86%E3%81%9F%E3%81%8B%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x5ff4cbc1dbaf5881:0x3cf7ea40a0907fa6!8m2!3d37.9030758!4d139.1140161!16s%2Fg%2F1td1d7rt!19sChIJgViv28HL9F8Rpn-QoEDq9zw?authuser=0&hl=ja&rclk=1"
"こども園","あそびの森有明幼稚園","
〒951-8153 新潟県新潟市中央区文京町１７−２１","37.9076248","139.0091167","https://www.google.com/maps/place/%E3%81%82%E3%81%9D%E3%81%B3%E3%81%AE%E6%A3%AE%E6%9C%89%E6%98%8E%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x5ff4c831a152ffc1:0x4b0d794bb7ef142f!8m2!3d37.9076248!4d139.0091167!16s%2Fg%2F12332h986!19sChIJwf9SoTHI9F8RLxTvt0t5DUs?authuser=0&hl=ja&rclk=1"
"こども園","湯沢認定こども園","
〒949-6102 新潟県南魚沼郡湯沢町神立１５８０","36.9274412","138.8301464","https://www.google.com/maps/place/%E6%B9%AF%E6%B2%A2%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x601e03afc28baa49:0xda8e86ea8ee2371a!8m2!3d36.9274412!4d138.8301464!16s%2Fg%2F11c0qgnzk5!19sChIJSaqLwq8DHmARGjfijuqGjto?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立新潟小学校","
〒951-8106 新潟県新潟市中央区東大畑通６７９ 市立新潟小学校","37.9238497","139.0400374","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%96%B0%E6%BD%9F%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c9e56d137d05:0xbb96a1f112ef43d7!8m2!3d37.9238497!4d139.0400374!16s%2Fg%2F1vfzd_zs!19sChIJBX0TbeXJ9F8R10PvEvGhlrs?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立万代長嶺小学校","
〒950-0082 新潟県新潟市中央区東万代町４−１","37.9177054","139.0649081","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E4%B8%87%E4%BB%A3%E9%95%B7%E5%B6%BA%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c98927005595:0xa6e8be8cdd8cee05!8m2!3d37.9177054!4d139.0649081!16s%2Fg%2F122t1mq9!19sChIJlVUAJ4nJ9F8RBe6M3Yy-6KY?authuser=0&hl=ja&rclk=1"
"小学校","鏡淵小学校","
〒951-8131 新潟県新潟市中央区白山浦１丁目２０７−３","37.9149655","139.0317397","https://www.google.com/maps/place/%E9%8F%A1%E6%B7%B5%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c9c40722962d:0x705ceac908a28097!8m2!3d37.9149655!4d139.0317397!16s%2Fg%2F1tdcg66d!19sChIJLZYiB8TJ9F8Rl4CiCMnqXHA?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立山潟小学校","
〒950-0925 新潟県新潟市中央区弁天橋通３丁目３−１","37.8895782","139.0720508","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E5%B1%B1%E6%BD%9F%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c93d6985e8cb:0xcaa5fd9779cd1229!8m2!3d37.8895782!4d139.0720508!16s%2Fg%2F1tdz4p2m!19sChIJy-iFaT3J9F8RKRLNeZf9pco?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立鳥屋野小学校","
〒950-0954 新潟県新潟市中央区美咲町２丁目４−７","37.883171","139.018641","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E9%B3%A5%E5%B1%8B%E9%87%8E%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c88bc6991b23:0x877578795ba61b00!8m2!3d37.883171!4d139.018641!16s%2Fg%2F120m1bbj!19sChIJIxuZxovI9F8RABumW3l4dYc?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立結小学校","
〒956-0803 新潟県新潟市秋葉区結１３２","37.827927","139.121393","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E7%B5%90%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4cfe7d94315d5:0x78412191d323df4c!8m2!3d37.827927!4d139.121393!16s%2Fg%2F1tdqh9my!19sChIJ1RVD2efP9F8RTN8j05EhQXg?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立越前小学校","
〒953-0012 新潟県新潟市西蒲区越前浜４６７０","37.8053723","138.8430942","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E8%B6%8A%E5%89%8D%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c1d7b567d25b:0x6dc1ec83d0ea47c0!8m2!3d37.8053723!4d138.8430942!16s%2Fg%2F1tnl170y!19sChIJW9JntdfB9F8RwEfq0IPswW0?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立山田小学校","
〒950-1101 新潟県新潟市西区山田２７８１−２","37.8691567","139.0124016","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E5%B1%B1%E7%94%B0%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c620c7c03369:0x7637f26f2df0ab29!8m2!3d37.8691567!4d139.0124016!16s%2Fg%2F1tfbb_fw!19sChIJaTPAxyDG9F8RKavwLW_yN3Y?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立中野山小学校","
〒950-0841 新潟県新潟市東区中野山１丁目１−１","37.9033071","139.1007766","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E4%B8%AD%E9%87%8E%E5%B1%B1%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4cbdfdde12527:0xee7dbc4104fef540!8m2!3d37.9033071!4d139.1007766!16s%2Fg%2F1tds6jyh!19sChIJJyXh3d_L9F8RQPX-BEG8fe4?authuser=0&hl=ja&rclk=1"
